datetime,symbol,open,high,low,close,volume
2025-07-15 22:30:00+00:00,NASDAQ:TSLA,311.48,312.36,310.67,310.77,456930.0
2025-07-16 16:30:00+00:00,NASDAQ:TSLA,312.8,318.65,312.63,318.23,1474339.0
2025-07-16 17:00:00+00:00,NASDAQ:TSLA,318.23,318.93,314.43,318.18,930187.0
2025-07-16 17:30:00+00:00,NASDAQ:TSLA,318.19,321.12,318.02,318.85,1164796.0
2025-07-16 18:00:00+00:00,NASDAQ:TSLA,318.9,320.85,317.72,319.49,734199.0
2025-07-16 18:30:00+00:00,NASDAQ:TSLA,319.51,321.08,316.081,319.32,806146.0
2025-07-16 19:00:00+00:00,NASDAQ:TSLA,319.25,321.69,318.64,321.22,532430.0
2025-07-16 19:30:00+00:00,NASDAQ:TSLA,321.22,321.56,319.62,320.13,332529.0
2025-07-16 20:00:00+00:00,NASDAQ:TSLA,320.11,321.32,319.78,320.21,336083.0
2025-07-16 20:30:00+00:00,NASDAQ:TSLA,320.22,320.98,319.38,319.76,290656.0
2025-07-16 21:00:00+00:00,NASDAQ:TSLA,319.76,320.42,318.67,319.45,306051.0
2025-07-16 21:30:00+00:00,NASDAQ:TSLA,319.46,321.12,319.46,321.1,366841.0
2025-07-16 22:00:00+00:00,NASDAQ:TSLA,321.12,322.94,320.81,322.03,679728.0
2025-07-16 22:30:00+00:00,NASDAQ:TSLA,322.02,323.46,321.38,321.71,747815.0
2025-07-17 16:30:00+00:00,NASDAQ:TSLA,323.12,324.01,319.95,321.18,1125115.0
